Frequency (Hz),Channel 2 Magnitude (dB),Channel 2 Phase (*),db/2,ph-180,ph + 180,fase linda,amppppp,result,FREC NUEVA
69502.43176,-2.396740483,172.8537146,-1.198370242,-7.146285385,352.8537146,-187.1462854,-3.595110725,-2.396740483,69012.43176
69984.1996,-2.356282976,172.3435715,-1.178141488,-7.656428514,352.3435715,-187.6564285,-3.534424464,-2.356282976,69494.1996
70469.3069,-2.318414095,171.8571273,-1.159207047,-8.142872731,351.8571273,-188.1428727,-3.477621143,-2.318414095,69979.3069
70957.7768,-2.282913925,171.3840612,-1.141456963,-8.615938778,351.3840612,-188.6159388,-3.424370888,-2.282913925,70467.7768
71449.63261,-2.248525795,170.9276895,-1.124262897,-9.072310511,350.9276895,-189.0723105,-3.372788693,-2.248525795,70959.63261
71944.8978,-2.217473664,170.482619,-1.108736832,-9.517381,350.482619,-189.517381,-3.326210496,-2.217473664,71454.8978
72443.59601,-2.185390123,170.0453811,-1.092695062,-9.954618938,350.0453811,-189.9546189,-3.278085185,-2.185390123,71953.59601
72945.75103,-2.156857263,169.6051203,-1.078428631,-10.39487973,349.6051203,-190.3948797,-3.235285895,-2.156857263,72455.75103
73451.38682,-2.128014048,169.1955906,-1.064007024,-10.80440939,349.1955906,-190.8044094,-3.192021072,-2.128014048,72961.38682
73960.52751,-2.103277468,168.7931889,-1.051638734,-11.20681108,348.7931889,-191.2068111,-3.154916202,-2.103277468,73470.52751
74473.19739,-2.076684835,168.3978055,-1.038342417,-11.60219452,348.3978055,-191.6021945,-3.115027253,-2.076684835,73983.19739
74989.42093,-2.055687821,168.005694,-1.02784391,-11.99430598,348.005694,-191.994306,-3.083531732,-2.055687821,74499.42093
75509.22277,-2.029159149,167.6198212,-1.014579575,-12.3801788,347.6198212,-192.3801788,-3.043738724,-2.029159149,75019.22277
76032.62769,-2.007125214,167.2528962,-1.003562607,-12.74710382,347.2528962,-192.7471038,-3.010687821,-2.007125214,75542.62769
76559.66069,-1.985408927,166.8779055,-0.9927044636,-13.12209446,346.8779055,-193.1220945,-2.978113391,-1.985408927,76069.66069
77090.34691,-1.965502807,166.5000313,-0.9827514036,-13.4999687,346.5000313,-193.4999687,-2.948254211,-1.965502807,76600.34691
77624.71166,-1.944203837,166.1500079,-0.9721019186,-13.84999212,346.1500079,-193.8499921,-2.916305756,-1.944203837,77134.71166
78162.78046,-1.924704149,165.7994284,-0.9623520746,-14.20057156,345.7994284,-194.2005716,-2.887056224,-1.924704149,77672.78046
78704.57897,-1.907428064,165.468325,-0.953714032,-14.53167503,345.468325,-194.531675,-2.861142096,-1.907428064,78214.57897
79250.13305,-1.891604306,165.119697,-0.9458021529,-14.88030305,345.119697,-194.880303,-2.837406459,-1.891604306,78760.13305
79799.46873,-1.872078696,164.7773503,-0.9360393482,-15.2226497,344.7773503,-195.2226497,-2.808118044,-1.872078696,79309.46873
80352.61222,-1.856567672,164.4389714,-0.928283836,-15.56102865,344.4389714,-195.5610286,-2.784851508,-1.856567672,79862.61222
80909.58992,-1.843083526,164.1205415,-0.921541763,-15.87945848,344.1205415,-195.8794585,-2.764625289,-1.843083526,80419.58992
81470.4284,-1.827144655,163.7817271,-0.9135723277,-16.21827294,343.7817271,-196.2182729,-2.740716983,-1.827144655,80980.4284
82035.15443,-1.812127937,163.4610343,-0.9060639685,-16.53896574,343.4610343,-196.5389657,-2.718191906,-1.812127937,81545.15443
82603.79496,-1.798040254,163.1426489,-0.8990201272,-16.85735114,343.1426489,-196.8573511,-2.697060381,-1.798040254,82113.79496
83176.37711,-1.785252579,162.8190878,-0.8926262896,-17.1809122,342.8190878,-197.1809122,-2.677878869,-1.785252579,82686.37711
83752.92821,-1.771111634,162.5073934,-0.885555817,-17.49260657,342.5073934,-197.4926066,-2.656667451,-1.771111634,83262.92821
84333.47578,-1.760975815,162.2026929,-0.8804879074,-17.79730712,342.2026929,-197.7973071,-2.641463723,-1.760975815,83843.47578
84918.0475,-1.747879453,161.9029572,-0.8739397264,-18.09704279,341.9029572,-198.0970428,-2.62181918,-1.747879453,84428.0475
85506.67129,-1.737269975,161.5847945,-0.8686349875,-18.41520551,341.5847945,-198.4152055,-2.605904963,-1.737269975,85016.67129
86099.37522,-1.726603199,161.2815279,-0.8633015997,-18.71847211,341.2815279,-198.7184721,-2.589904799,-1.726603199,85609.37522
86696.18758,-1.713722183,160.9790639,-0.8568610913,-19.02093611,340.9790639,-199.0209361,-2.570583275,-1.713722183,86206.18758
87297.13684,-1.703854249,160.6761211,-0.8519271244,-19.32387894,340.6761211,-199.3238789,-2.555781374,-1.703854249,86807.13684
87902.25168,-1.695924626,160.3807857,-0.8479623132,-19.61921425,340.3807857,-199.6192143,-2.543886939,-1.695924626,87412.25168
88511.56098,-1.688806672,160.094004,-0.8444033362,-19.90599599,340.094004,-199.905996,-2.533210008,-1.688806672,88021.56098
89125.09381,-1.675542331,159.7908491,-0.8377711653,-20.20915094,339.7908491,-200.2091509,-2.513313497,-1.675542331,88635.09381
89742.87945,-1.66787273,159.4994136,-0.8339363649,-20.50058639,339.4994136,-200.5005864,-2.501809095,-1.66787273,89252.87945
90364.94737,-1.659754091,159.2084901,-0.8298770453,-20.79150988,339.2084901,-200.7915099,-2.489631137,-1.659754091,89874.94737
90991.32726,-1.650404292,158.9285069,-0.8252021461,-21.07149309,338.9285069,-201.0714931,-2.475606438,-1.650404292,90501.32726
91622.04901,-1.643946286,158.6284661,-0.821973143,-21.37153391,338.6284661,-201.3715339,-2.465919429,-1.643946286,91132.04901
92257.14272,-1.637491356,158.3281989,-0.8187456781,-21.6718011,338.3281989,-201.6718011,-2.456237034,-1.637491356,91767.14272
92896.63868,-1.628650687,158.0442803,-0.8143253437,-21.95571966,338.0442803,-201.9557197,-2.442976031,-1.628650687,92406.63868
93540.56741,-1.623612002,157.7639498,-0.811806001,-22.23605021,337.7639498,-202.2360502,-2.435418003,-1.623612002,93050.56741
94188.95965,-1.617541548,157.4680743,-0.8087707739,-22.53192566,337.4680743,-202.5319257,-2.426312322,-1.617541548,93698.95965
94841.84633,-1.610910998,157.1916203,-0.8054554992,-22.8083797,337.1916203,-202.8083797,-2.416366497,-1.610910998,94351.84633
95499.2586,-1.602641813,156.9021715,-0.8013209067,-23.09782848,336.9021715,-203.0978285,-2.40396272,-1.602641813,95009.2586
96161.22784,-1.597342428,156.614217,-0.7986712141,-23.38578302,336.614217,-203.385783,-2.396013642,-1.597342428,95671.22784
96827.78563,-1.591437603,156.3300064,-0.7957188015,-23.66999357,336.3300064,-203.6699936,-2.387156405,-1.591437603,96337.78563
97498.96377,-1.588144535,156.044892,-0.7940722673,-23.95510802,336.044892,-203.955108,-2.382216803,-1.588144535,97008.96377
98174.7943,-1.58252787,155.7693072,-0.7912639349,-24.23069276,335.7693072,-204.2306928,-2.373791805,-1.58252787,97684.7943
98855.30947,-1.577871524,155.4666082,-0.7889357622,-24.53339177,335.4666082,-204.5333918,-2.366807286,-1.577871524,98365.30947
99540.54174,-1.573017659,155.1905757,-0.7865088296,-24.8094243,335.1905757,-204.8094243,-2.359526489,-1.573017659,99050.54174
100230.5238,-1.569083887,154.9050882,-0.7845419435,-25.09491178,334.9050882,-205.0949118,-2.353625831,-1.569083887,99740.5238
100925.2886,-1.564984668,154.6197087,-0.7824923341,-25.3802913,334.6197087,-205.3802913,-2.347477002,-1.564984668,100435.2886
101624.8693,-1.559489171,154.3322677,-0.7797445857,-25.66773231,334.3322677,-205.6677323,-2.339233757,-1.559489171,101134.8693
102329.2992,-1.556563358,154.0643643,-0.7782816789,-25.93563573,334.0643643,-205.9356357,-2.334845037,-1.556563358,101839.2992
103038.612,-1.552883503,153.7642206,-0.7764417516,-26.23577945,333.7642206,-206.2357794,-2.329325255,-1.552883503,102548.612
103752.8416,-1.548826851,153.4852553,-0.7744134253,-26.51474466,333.4852553,-206.5147447,-2.323240277,-1.548826851,103262.8416
104472.0219,-1.546120649,153.1900162,-0.7730603243,-26.80998378,333.1900162,-206.8099838,-2.319180974,-1.546120649,103982.0219
105196.1874,-1.543718773,152.9177907,-0.7718593865,-27.08220931,332.9177907,-207.0822093,-2.31557816,-1.543718773,104706.1874
105925.3725,-1.541352448,152.6375109,-0.7706762238,-27.36248909,332.6375109,-207.3624891,-2.312028672,-1.541352448,105435.3725
106659.6121,-1.536827875,152.3238758,-0.7684139374,-27.67612425,332.3238758,-207.6761242,-2.305241813,-1.536827875,106169.6121
107398.9412,-1.534495403,152.044623,-0.7672477013,-27.955377,332.044623,-207.955377,-2.301743105,-1.534495403,106908.9412
108143.3951,-1.533362105,151.7686598,-0.7666810525,-28.23134016,331.7686598,-208.2313402,-2.300043158,-1.533362105,107653.3951
108893.0093,-1.529898338,151.4854525,-0.764949169,-28.51454749,331.4854525,-208.5145475,-2.294847507,-1.529898338,108403.0093
109647.8196,-1.526466282,151.1934936,-0.7632331409,-28.80650639,331.1934936,-208.8065064,-2.289699423,-1.526466282,109157.8196
110407.862,-1.526820407,150.900622,-0.7634102034,-29.09937799,330.900622,-209.099378,-2.290230611,-1.526820407,109917.862
111173.1727,-1.522719909,150.6027983,-0.7613599544,-29.39720168,330.6027983,-209.3972017,-2.284079864,-1.522719909,110683.1727
111943.7883,-1.521438523,150.3417655,-0.7607192614,-29.65823446,330.3417655,-209.6582345,-2.282157785,-1.521438523,111453.7883
112719.7456,-1.521183185,150.0336949,-0.7605915927,-29.96630515,330.0336949,-209.9663051,-2.281774778,-1.521183185,112229.7456
113501.0816,-1.520029647,149.7465781,-0.7600148237,-30.25342191,329.7465781,-210.2534219,-2.280044471,-1.520029647,113011.0816
114287.8335,-1.516905208,149.4623326,-0.7584526038,-30.53766738,329.4623326,-210.5376674,-2.275357812,-1.516905208,113797.8335
115080.0389,-1.517460251,149.1721372,-0.7587301257,-30.82786283,329.1721372,-210.8278628,-2.276190377,-1.517460251,114590.0389
115877.7356,-1.516612992,148.8890835,-0.7583064958,-31.1109165,328.8890835,-211.1109165,-2.274919488,-1.516612992,115387.7356
116680.9617,-1.517729944,148.5675442,-0.7588649722,-31.43245575,328.5675442,-211.4324558,-2.276594916,-1.517729944,116190.9617
117489.7555,-1.5157976,148.2869724,-0.7578987999,-31.71302762,328.2869724,-211.7130276,-2.2736964,-1.5157976,116999.7555
118304.1556,-1.513942062,147.9828427,-0.7569710308,-32.0171573,327.9828427,-212.0171573,-2.270913093,-1.513942062,117814.1556
119124.2008,-1.512283012,147.6889861,-0.7561415058,-32.31101388,327.6889861,-212.3110139,-2.268424518,-1.512283012,118634.2008
119949.9303,-1.514865304,147.400054,-0.7574326518,-32.59994602,327.400054,-212.599946,-2.272297956,-1.514865304,119459.9303
120781.3835,-1.515359376,147.099878,-0.757679688,-32.90012199,327.099878,-212.900122,-2.273039064,-1.515359376,120291.3835
121618.6001,-1.514966958,146.793374,-0.7574834789,-33.20662597,326.793374,-213.206626,-2.272450437,-1.514966958,121128.6001
122461.6199,-1.512954506,146.4897936,-0.7564772529,-33.51020635,326.4897936,-213.5102064,-2.269431759,-1.512954506,121971.6199
123310.4833,-1.516306433,146.190835,-0.7581532167,-33.80916495,326.190835,-213.809165,-2.27445965,-1.516306433,122820.4833
124165.2308,-1.511761228,145.8955023,-0.7558806142,-34.10449774,325.8955023,-214.1044977,-2.267641842,-1.511761228,123675.2308
125025.903,-1.516833813,145.5993091,-0.7584169067,-34.40069092,325.5993091,-214.4006909,-2.27525072,-1.516833813,124535.903
125892.5412,-1.515803552,145.2789176,-0.7579017759,-34.72108241,325.2789176,-214.7210824,-2.273705328,-1.515803552,125402.5412
126765.1866,-1.51673025,144.9829075,-0.7583651252,-35.0170925,324.9829075,-215.0170925,-2.275095375,-1.51673025,126275.1866
127643.8809,-1.516697332,144.6867278,-0.7583486662,-35.31327223,324.6867278,-215.3132722,-2.275045998,-1.516697332,127153.8809
128528.666,-1.51663916,144.3784863,-0.75831958,-35.62151375,324.3784863,-215.6215137,-2.27495874,-1.51663916,128038.666
129419.5841,-1.518412269,144.0708702,-0.7592061344,-35.92912976,324.0708702,-215.9291298,-2.277618404,-1.518412269,128929.5841
130316.6778,-1.521680378,143.7573131,-0.7608401891,-36.24268694,323.7573131,-216.2426869,-2.282520567,-1.521680378,129826.6778
131219.9899,-1.521618818,143.4490151,-0.7608094088,-36.55098486,323.4490151,-216.5509849,-2.282428227,-1.521618818,130729.9899
132129.5634,-1.522813579,143.1490036,-0.7614067896,-36.85099639,323.1490036,-216.8509964,-2.284220369,-1.522813579,131639.5634
133045.4418,-1.525136634,142.8132337,-0.7625683172,-37.18676632,322.8132337,-217.1867663,-2.287704951,-1.525136634,132555.4418
133967.6687,-1.52822793,142.5060594,-0.7641139648,-37.4939406,322.5060594,-217.4939406,-2.292341895,-1.52822793,133477.6687
134896.2883,-1.528387378,142.1794851,-0.7641936888,-37.82051495,322.1794851,-217.8205149,-2.292581067,-1.528387378,134406.2883
135831.3447,-1.53195834,141.8481047,-0.7659791701,-38.15189534,321.8481047,-218.1518953,-2.29793751,-1.53195834,135341.3447
136772.8826,-1.534642408,141.5443372,-0.7673212039,-38.4556628,321.5443372,-218.4556628,-2.301963612,-1.534642408,136282.8826
137720.9469,-1.535090355,141.2216812,-0.7675451773,-38.77831877,321.2216812,-218.7783188,-2.302635533,-1.535090355,137230.9469
138675.5829,-1.535974327,140.9044859,-0.7679871636,-39.0955141,320.9044859,-219.0955141,-2.303961491,-1.535974327,138185.5829
139636.8361,-1.539584024,140.5789214,-0.7697920119,-39.42107864,320.5789214,-219.4210786,-2.309376036,-1.539584024,139146.8361
140604.7524,-1.541774913,140.2459574,-0.7708874566,-39.75404264,320.2459574,-219.7540426,-2.31266237,-1.541774913,140114.7524
141579.378,-1.544837325,139.9307822,-0.7724186625,-40.06921776,319.9307822,-220.0692178,-2.317255988,-1.544837325,141089.378
142560.7594,-1.548763438,139.6118453,-0.7743817192,-40.38815471,319.6118453,-220.3881547,-2.323145157,-1.548763438,142070.7594
143548.9433,-1.552285343,139.2695608,-0.7761426715,-40.73043921,319.2695608,-220.7304392,-2.328428015,-1.552285343,143058.9433
144543.9771,-1.555617201,138.9358712,-0.7778086006,-41.06412879,318.9358712,-221.0641288,-2.333425802,-1.555617201,144053.9771
145545.9081,-1.560337837,138.5907165,-0.7801689185,-41.40928352,318.5907165,-221.4092835,-2.340506756,-1.560337837,145055.9081
146554.7841,-1.56178715,138.2671806,-0.780893575,-41.73281935,318.2671806,-221.7328194,-2.342680725,-1.56178715,146064.7841
147570.6533,-1.565313192,137.9249225,-0.782656596,-42.0750775,317.9249225,-222.0750775,-2.347969788,-1.565313192,147080.6533
148593.5642,-1.569625488,137.601041,-0.7848127438,-42.39895898,317.601041,-222.398959,-2.354438232,-1.569625488,148103.5642
149623.5656,-1.573689495,137.2552418,-0.7868447474,-42.74475822,317.2552418,-222.7447582,-2.360534243,-1.573689495,149133.5656
150660.7066,-1.57615666,136.9153821,-0.7880783302,-43.08461788,316.9153821,-223.0846179,-2.36423499,-1.57615666,150170.7066
151705.0367,-1.581034561,136.5613668,-0.7905172807,-43.43863322,316.5613668,-223.4386332,-2.371551842,-1.581034561,151215.0367
152756.6058,-1.585120911,136.2202451,-0.7925604555,-43.77975486,316.2202451,-223.7797549,-2.377681367,-1.585120911,152266.6058
153815.464,-1.589107325,135.8745526,-0.7945536624,-44.12544745,315.8745526,-224.1254474,-2.383660988,-1.589107325,153325.464
154881.6619,-1.592273822,135.5279086,-0.796136911,-44.4720914,315.5279086,-224.4720914,-2.388410733,-1.592273822,154391.6619
155955.2503,-1.597068156,135.1747118,-0.7985340782,-44.82528818,315.1747118,-224.8252882,-2.395602234,-1.597068156,155465.2503
157036.2804,-1.601662424,134.818461,-0.8008312119,-45.18153904,314.818461,-225.181539,-2.402493636,-1.601662424,156546.2804
158124.8039,-1.608044196,134.476538,-0.8040220978,-45.52346201,314.476538,-225.523462,-2.412066294,-1.608044196,157634.8039
159220.8727,-1.611255024,134.1063631,-0.8056275118,-45.89363686,314.1063631,-225.8936369,-2.416882536,-1.611255024,158730.8727
160324.5391,-1.616885145,133.7599063,-0.8084425726,-46.24009375,313.7599063,-226.2400937,-2.425327718,-1.616885145,159834.5391
161435.8557,-1.62175802,133.3914332,-0.8108790102,-46.60856681,313.3914332,-226.6085668,-2.43263703,-1.62175802,160945.8557
162554.8756,-1.62647641,133.024688,-0.8132382052,-46.97531203,313.024688,-226.975312,-2.439714615,-1.62647641,162064.8756
163681.6521,-1.632329695,132.6682937,-0.8161648474,-47.33170628,312.6682937,-227.3317063,-2.448494543,-1.632329695,163191.6521
164816.2392,-1.638220058,132.2887333,-0.8191100288,-47.71126672,312.2887333,-227.7112667,-2.457330087,-1.638220058,164326.2392
165958.6907,-1.643890202,131.936778,-0.8219451009,-48.06322199,311.936778,-228.063222,-2.465835303,-1.643890202,165468.6907
167109.0614,-1.647842123,131.5605768,-0.8239210617,-48.43942323,311.5605768,-228.4394232,-2.471763185,-1.647842123,166619.0614
168267.4061,-1.654699295,131.2019794,-0.8273496475,-48.79802064,311.2019794,-228.7980206,-2.482048943,-1.654699295,167777.4061
169433.78,-1.661695233,130.8161106,-0.8308476163,-49.18388941,310.8161106,-229.1838894,-2.49254285,-1.661695233,168943.78
170608.2389,-1.666170549,130.4477107,-0.8330852745,-49.55228929,310.4477107,-229.5522893,-2.499255824,-1.666170549,170118.2389
171790.8387,-1.673554374,130.0552474,-0.8367771871,-49.94475263,310.0552474,-229.9447526,-2.510331561,-1.673554374,171300.8387
172981.6359,-1.678050699,129.6945875,-0.8390253495,-50.3054125,309.6945875,-230.3054125,-2.517076049,-1.678050699,172491.6359
174180.6873,-1.6868739,129.3127243,-0.8434369498,-50.68727574,309.3127243,-230.6872757,-2.53031085,-1.6868739,173690.6873
175388.0502,-1.691949656,128.9221279,-0.8459748278,-51.07787206,308.9221279,-231.0778721,-2.537924484,-1.691949656,174898.0502
176603.7821,-1.701013246,128.5372406,-0.8505066232,-51.46275939,308.5372406,-231.4627594,-2.551519869,-1.701013246,176113.7821
177827.941,-1.705498889,128.1454986,-0.8527494446,-51.85450138,308.1454986,-231.8545014,-2.558248334,-1.705498889,177337.941
179060.5854,-1.712352639,127.7619845,-0.8561763197,-52.23801546,307.7619845,-232.2380155,-2.568528959,-1.712352639,178570.5854
180301.7741,-1.719620516,127.3643267,-0.8598102578,-52.63567326,307.3643267,-232.6356733,-2.579430774,-1.719620516,179811.7741
181551.5663,-1.725601876,126.9698856,-0.8628009381,-53.03011435,306.9698856,-233.0301144,-2.588402814,-1.725601876,181061.5663
182810.0216,-1.735072486,126.5764468,-0.867536243,-53.42355321,306.5764468,-233.4235532,-2.602608729,-1.735072486,182320.0216
184077.2001,-1.742000032,126.1718241,-0.8710000159,-53.82817587,306.1718241,-233.8281759,-2.613000048,-1.742000032,183587.2001
185353.1623,-1.748974594,125.7733071,-0.8744872968,-54.22669286,305.7733071,-234.2266929,-2.623461891,-1.748974594,184863.1623
186637.9691,-1.759432894,125.3718326,-0.8797164469,-54.62816742,305.3718326,-234.6281674,-2.639149341,-1.759432894,186147.9691
187931.6817,-1.76520887,124.9620034,-0.8826044348,-55.03799657,304.9620034,-235.0379966,-2.647813305,-1.76520887,187441.6817
189234.3619,-1.775782034,124.5543825,-0.887891017,-55.44561746,304.5543825,-235.4456175,-2.663673051,-1.775782034,188744.3619
190546.0718,-1.781907548,124.1559667,-0.8909537741,-55.84403335,304.1559667,-235.8440333,-2.672861322,-1.781907548,190056.0718
191866.8741,-1.79085892,123.7291384,-0.8954294602,-56.27086164,303.7291384,-236.2708616,-2.68628838,-1.79085892,191376.8741
193196.8317,-1.798816957,123.3183723,-0.8994084783,-56.68162769,303.3183723,-236.6816277,-2.698225436,-1.798816957,192706.8317
194536.0082,-1.808439394,122.8975265,-0.9042196971,-57.1024735,302.8975265,-237.1024735,-2.712659091,-1.808439394,194046.0082
195884.4674,-1.815638687,122.4812088,-0.9078193434,-57.51879122,302.4812088,-237.5187912,-2.723458031,-1.815638687,195394.4674
197242.2736,-1.824874448,122.0648267,-0.912437224,-57.93517332,302.0648267,-237.9351733,-2.737311672,-1.824874448,196752.2736
198609.4917,-1.836023037,121.6310374,-0.9180115187,-58.36896263,301.6310374,-238.3689626,-2.754034556,-1.836023037,198119.4917
199986.187,-1.841513045,121.2042783,-0.9207565223,-58.79572171,301.2042783,-238.7957217,-2.762269568,-1.841513045,199496.187
201372.425,-1.853461535,120.7823678,-0.9267307677,-59.21763217,300.7823678,-239.2176322,-2.780192303,-1.853461535,200882.425
202768.272,-1.861704037,120.3551239,-0.9308520185,-59.64487615,300.3551239,-239.6448761,-2.792556056,-1.861704037,202278.272
204173.7945,-1.872853482,119.905393,-0.9364267408,-60.094607,299.905393,-240.094607,-2.809280223,-1.872853482,203683.7945
205589.0596,-1.883516009,119.4747912,-0.9417580043,-60.52520877,299.4747912,-240.5252088,-2.825274014,-1.883516009,205099.0596
207014.1349,-1.893094302,119.0444469,-0.9465471511,-60.95555306,299.0444469,-240.9555531,-2.839641453,-1.893094302,206524.1349
208449.0883,-1.904292796,118.6139682,-0.9521463982,-61.3860318,298.6139682,-241.3860318,-2.856439194,-1.904292796,207959.0883
209893.9884,-1.914137741,118.1596816,-0.9570688703,-61.84031838,298.1596816,-241.8403184,-2.871206612,-1.914137741,209403.9884
211348.904,-1.923124471,117.7007573,-0.9615622354,-62.2992427,297.7007573,-242.2992427,-2.884686707,-1.923124471,210858.904
212813.9046,-1.935560246,117.254727,-0.9677801231,-62.74527298,297.254727,-242.745273,-2.903340369,-1.935560246,212323.9046
214289.0601,-1.941292437,116.8031428,-0.9706462184,-63.19685718,296.8031428,-243.1968572,-2.911938656,-1.941292437,213799.0601
215774.4409,-1.956285925,116.3474219,-0.9781429627,-63.65257814,296.3474219,-243.6525781,-2.934428888,-1.956285925,215284.4409
217270.1179,-1.967404058,115.9005334,-0.9837020289,-64.09946661,295.9005334,-244.0994666,-2.951106087,-1.967404058,216780.1179
218776.1624,-1.978860889,115.4359963,-0.9894304443,-64.5640037,295.4359963,-244.5640037,-2.968291334,-1.978860889,218286.1624
220292.6463,-1.988576059,114.9588686,-0.9942880295,-65.04113136,294.9588686,-245.0411314,-2.982864089,-1.988576059,219802.6463
221819.642,-2.006274164,114.510768,-1.003137082,-65.48923203,294.510768,-245.489232,-3.009411246,-2.006274164,221329.642
223357.2223,-2.014333187,114.0526889,-1.007166594,-65.94731107,294.0526889,-245.9473111,-3.021499781,-2.014333187,222867.2223
224905.4606,-2.024831396,113.5708312,-1.012415698,-66.42916884,293.5708312,-246.4291688,-3.037247094,-2.024831396,224415.4606
226464.4308,-2.036735561,113.10924,-1.018367781,-66.89076,293.10924,-246.89076,-3.055103342,-2.036735561,225974.4308
228034.2072,-2.048696816,112.6165513,-1.024348408,-67.38344867,292.6165513,-247.3834487,-3.073045224,-2.048696816,227544.2072
229614.8648,-2.063619137,112.13343,-1.031809568,-67.86657003,292.13343,-247.86657,-3.095428706,-2.063619137,229124.8648
231206.479,-2.075844715,111.6615407,-1.037922358,-68.33845934,291.6615407,-248.3384593,-3.113767073,-2.075844715,230716.479
232809.1258,-2.089778625,111.1876928,-1.044889313,-68.81230717,291.1876928,-248.8123072,-3.134667938,-2.089778625,232319.1258
234422.8815,-2.103173813,110.687909,-1.051586907,-69.31209099,290.687909,-249.312091,-3.15476072,-2.103173813,233932.8815
236047.8233,-2.116066933,110.2207087,-1.058033466,-69.77929132,290.2207087,-249.7792913,-3.1741004,-2.116066933,235557.8233
237684.0287,-2.129680452,109.7236431,-1.064840226,-70.27635687,289.7236431,-250.2763569,-3.194520678,-2.129680452,237194.0287
239331.5756,-2.140963566,109.2110819,-1.070481783,-70.78891808,289.2110819,-250.7889181,-3.211445349,-2.140963566,238841.5756
240990.5429,-2.160511612,108.7251081,-1.080255806,-71.2748919,288.7251081,-251.2748919,-3.240767418,-2.160511612,240500.5429
242661.0095,-2.168852258,108.2106148,-1.084426129,-71.7893852,288.2106148,-251.7893852,-3.253278387,-2.168852258,242171.0095
244343.0553,-2.185039629,107.7227719,-1.092519814,-72.27722806,287.7227719,-252.2772281,-3.277559444,-2.185039629,243853.0553
246036.7604,-2.20083228,107.1977569,-1.10041614,-72.80224306,287.1977569,-252.8022431,-3.30124842,-2.20083228,245546.7604
247742.2058,-2.21510034,106.6963611,-1.10755017,-73.30363894,286.6963611,-253.3036389,-3.32265051,-2.21510034,247252.2058
249459.4727,-2.229352063,106.1760674,-1.114676032,-73.82393264,286.1760674,-253.8239326,-3.344028095,-2.229352063,248969.4727
251188.6432,-2.245901991,105.6693658,-1.122950996,-74.33063417,285.6693658,-254.3306342,-3.368852987,-2.245901991,250698.6432
252929.7996,-2.260866429,105.1360109,-1.130433215,-74.86398913,285.1360109,-254.8639891,-3.391299644,-2.260866429,252439.7996
254683.0253,-2.274585397,104.6332503,-1.137292699,-75.3667497,284.6332503,-255.3667497,-3.411878096,-2.274585397,254193.0253
256448.4037,-2.290729498,104.1185417,-1.145364749,-75.88145833,284.1185417,-255.8814583,-3.436094247,-2.290729498,255958.4037
258226.0191,-2.306649113,103.5845594,-1.153324557,-76.41544059,283.5845594,-256.4154406,-3.45997367,-2.306649113,257736.0191
260015.9563,-2.324313546,103.0628401,-1.162156773,-76.93715994,283.0628401,-256.9371599,-3.486470319,-2.324313546,259525.9563
261818.3008,-2.340075599,102.5248838,-1.1700378,-77.47511622,282.5248838,-257.4751162,-3.510113399,-2.340075599,261328.3008
263633.1386,-2.358547386,101.9813336,-1.179273693,-78.01866636,281.9813336,-258.0186664,-3.537821079,-2.358547386,263143.1386
265460.5562,-2.373274461,101.4428288,-1.18663723,-78.55717116,281.4428288,-258.5571712,-3.559911692,-2.373274461,264970.5562
267300.6409,-2.391333355,100.9116759,-1.195666677,-79.08832411,280.9116759,-259.0883241,-3.587000033,-2.391333355,266810.6409
269153.4804,-2.40886216,100.3563187,-1.20443108,-79.6436813,280.3563187,-259.6436813,-3.61329324,-2.40886216,268663.4804
271019.1632,-2.425270333,99.79979445,-1.212635167,-80.20020555,279.7997944,-260.2002056,-3.6379055,-2.425270333,270529.1632
272897.7783,-2.442847486,99.25820764,-1.221423743,-80.74179236,279.2582076,-260.7417924,-3.664271229,-2.442847486,272407.7783
274789.4153,-2.461186748,98.69435628,-1.230593374,-81.30564372,278.6943563,-261.3056437,-3.691780122,-2.461186748,274299.4153
276694.1645,-2.477792212,98.1420891,-1.238896106,-81.8579109,278.1420891,-261.8579109,-3.716688318,-2.477792212,276204.1645
278612.1169,-2.499609535,97.59297537,-1.249804767,-82.40702463,277.5929754,-262.4070246,-3.749414303,-2.499609535,278122.1169
280543.3638,-2.517055078,97.02632838,-1.258527539,-82.97367162,277.0263284,-262.9736716,-3.775582617,-2.517055078,280053.3638
282487.9975,-2.538727834,96.45658757,-1.269363917,-83.54341243,276.4565876,-263.5434124,-3.808091751,-2.538727834,281997.9975
284446.1107,-2.553582156,95.8768731,-1.276791078,-84.1231269,275.8768731,-264.1231269,-3.830373234,-2.553582156,283956.1107
286417.797,-2.575998489,95.32196926,-1.287999245,-84.67803074,275.3219693,-264.6780307,-3.863997734,-2.575998489,285927.797
288403.1503,-2.595410075,94.73765607,-1.297705038,-85.26234393,274.7376561,-265.2623439,-3.893115113,-2.595410075,287913.1503
290402.2654,-2.612890165,94.14971831,-1.306445082,-85.85028169,274.1497183,-265.8502817,-3.919335248,-2.612890165,289912.2654
292415.2378,-2.634997058,93.5723854,-1.317498529,-86.4276146,273.5723854,-266.4276146,-3.952495587,-2.634997058,291925.2378
294442.1634,-2.656204141,92.98120307,-1.32810207,-87.01879693,272.9812031,-267.0187969,-3.984306212,-2.656204141,293952.1634
